INFO 2024-05-27 13:22:47,628 views 20512 18672 Project unassigned from employee 1 successfully
INFO 2024-05-27 13:22:47,629 basehttp 20512 18672 "POST /unassign_project/ HTTP/1.1" 200 78
INFO 2024-05-27 13:23:08,435 views 20512 18672 Employee data retrieved
INFO 2024-05-27 13:23:08,449 basehttp 20512 18672 "GET /api/employees/ HTTP/1.1" 200 1325
INFO 2024-05-27 13:23:09,640 views 20512 18672 Project data retrieved
INFO 2024-05-27 13:23:09,640 basehttp 20512 18672 "GET /api/projects/ HTTP/1.1" 200 1434
INFO 2024-05-27 13:23:24,784 views 20512 18672 Employee data retrieved
INFO 2024-05-27 13:23:24,784 basehttp 20512 18672 "GET /api/employees/ HTTP/1.1" 200 1325
INFO 2024-05-27 13:23:26,410 views 20512 18672 Project data retrieved
INFO 2024-05-27 13:23:26,411 basehttp 20512 18672 "GET /api/projects/ HTTP/1.1" 200 1434
INFO 2024-05-27 13:23:39,482 autoreload 7476 13140 Watching for file changes with StatReloader
INFO 2024-05-27 13:23:40,837 views 7476 8764 Home view accessed
INFO 2024-05-27 13:23:40,847 basehttp 7476 8764 "GET / HTTP/1.1" 200 2647
INFO 2024-05-27 13:23:44,184 basehttp 7476 8764 "GET /login/ HTTP/1.1" 200 2000
INFO 2024-05-27 13:23:55,083 views 7476 8764 User akash_singh logged in successfully
INFO 2024-05-27 13:23:55,085 basehttp 7476 8764 "POST /login/ HTTP/1.1" 302 0
INFO 2024-05-27 13:23:55,151 basehttp 7476 8764 "GET /manager_dashboard/ HTTP/1.1" 200 14293
INFO 2024-05-27 13:23:56,584 views 7476 8764 Employee data retrieved
INFO 2024-05-27 13:23:56,584 basehttp 7476 8764 "GET /api/employees/ HTTP/1.1" 200 1325
INFO 2024-05-27 13:23:59,750 views 7476 8764 Project data retrieved
INFO 2024-05-27 13:23:59,750 basehttp 7476 8764 "GET /api/projects/ HTTP/1.1" 200 1434
INFO 2024-05-27 13:24:05,547 views 7476 8764 Filtered employee data retrieved
INFO 2024-05-27 13:24:05,548 basehttp 7476 8764 "GET /api/filter_employees/?skills=&unassigned=true HTTP/1.1" 200 298
INFO 2024-05-27 13:24:17,944 views 7476 8764 Filtered employee data retrieved
INFO 2024-05-27 13:24:17,944 basehttp 7476 8764 "GET /api/filter_employees/?skills=Flask&unassigned=true HTTP/1.1" 200 152
INFO 2024-05-27 13:24:20,616 views 7476 8764 Filtered employee data retrieved
INFO 2024-05-27 13:24:20,617 basehttp 7476 8764 "GET /api/filter_employees/?skills=Flask&unassigned=false HTTP/1.1" 200 291
INFO 2024-05-27 13:24:27,976 views 7476 8764 Employee data retrieved
INFO 2024-05-27 13:24:27,976 basehttp 7476 8764 "GET /api/employees/ HTTP/1.1" 200 1325
INFO 2024-05-27 13:24:59,623 views 7476 8764 Employee data retrieved
INFO 2024-05-27 13:24:59,624 basehttp 7476 8764 "GET /api/employees/ HTTP/1.1" 200 1325
INFO 2024-05-27 13:25:00,305 views 7476 8764 Project data retrieved
INFO 2024-05-27 13:25:00,305 basehttp 7476 8764 "GET /api/projects/ HTTP/1.1" 200 1434
INFO 2024-05-27 13:25:09,727 views 7476 8764 Project data retrieved
INFO 2024-05-27 13:25:09,727 basehttp 7476 8764 "GET /api/projects/ HTTP/1.1" 200 1434
INFO 2024-05-27 13:25:10,360 views 7476 8764 Employee data retrieved
INFO 2024-05-27 13:25:10,360 basehttp 7476 8764 "GET /api/employees/ HTTP/1.1" 200 1325
INFO 2024-05-27 13:25:18,140 views 7476 8764 Project data retrieved
INFO 2024-05-27 13:25:18,140 basehttp 7476 8764 "GET /api/projects/ HTTP/1.1" 200 1434
INFO 2024-05-27 13:25:42,880 views 7476 8764 Request form submitted and saved successfully
INFO 2024-05-27 13:25:42,880 basehttp 7476 8764 "POST /api/request_employees/ HTTP/1.1" 302 0
